1794,100,77392,109955,
1794,100,77177,109943,
1794,100,77751,115079,
1794,100,76580,109935,
1794,100,77154,109947,
1156,499,65,96522,
1156,499,58,96526,
1156,499,59,96529,
1156,499,67,97548,
1156,499,56,96528,
1156,499,62,96526,
1156,499,65,96529,
1156,499,58,96525,
1156,499,59,96519,
1156,499,61,96518,
1156,499,59,96523,
1156,499,59,96519,
1156,499,62,96519,
1156,499,59,104721,
1156,499,71,96524,
1156,499,63,101645,
1156,499,67,96524,
1156,499,60,96527,
1156,499,61,96519,
1156,499,61,96525,
1156,499,61,96518,
1156,499,60,96522,
1156,499,61,96526,
1156,499,61,96519,
1156,499,59,96516,
1156,499,59,96530,
1156,499,62,96530,
1156,499,60,96518,
1156,499,61,96517,
1156,499,61,102661,
1619,499,505,47429,
1619,499,503,47392,
1619,499,489,53520,
1619,499,499,47444,
1619,499,497,53569,
1619,499,497,47384,
1619,499,486,47377,
1619,499,496,47407,
1619,499,511,52527,
1619,499,513,47418,
1619,499,491,47442,
1619,499,490,47429,
1619,499,505,47438,
1619,499,495,47382,
1619,499,499,47406,
1619,499,504,47387,
1619,499,494,53533,
1619,499,498,47426,
1619,499,538,47394,
1619,499,510,47404,
1619,499,494,47402,
1619,499,515,47408,
1619,499,513,52521,
1619,499,520,47379,
1619,499,503,47408,
1619,499,514,47407,
1619,499,488,47398,
1619,499,497,47393,
1619,499,509,47395,
1619,499,499,47437,
1689,999,144,106764,
1689,999,113,111875,
1689,999,122,106756,
1689,999,122,106760,
1689,999,120,111879,
1689,999,120,106771,
1689,999,121,106763,
1689,999,113,106767,
1689,999,113,106769,
1689,999,131,106759,
1689,999,122,106765,
1689,999,114,106759,
1689,999,116,106757,
1689,999,119,106762,
1689,999,113,106761,
1689,999,117,106770,
1689,999,121,106759,
1689,999,111,111882,
1689,999,116,106756,
1689,999,125,106759,
1689,999,118,106760,
1689,999,111,106764,
1689,999,122,106948,
1689,999,118,106768,
1689,999,126,106765,
1689,999,130,106761,
1689,999,121,106758,
1689,999,124,110856,
1689,999,137,106758,
1689,999,136,106762,
2366,1000,3576,22881,
2366,1000,3544,22896,
2366,1000,3600,22883,
2366,1000,3587,22896,
2366,1000,3595,28002,
2366,1000,3620,22913,
2366,1000,3613,22882,
2366,1000,3601,22880,
2366,1000,3733,28027,
2366,1000,3571,22913,
2366,1000,3552,22881,
2366,1000,3717,22882,
2366,1000,3516,22906,
2366,1000,3546,22883,
2366,1000,3578,22910,
2366,1000,3507,22904,
2366,1000,3542,22860,
2366,1000,3591,22889,
2366,1000,3615,22891,
2366,1000,3725,22880,
2366,1000,3558,22902,
2366,1000,3608,22910,
2366,1000,3960,21857,
2366,1000,3575,28024,
2366,1000,3548,22883,
2366,1000,3584,22896,
2366,1000,3530,22884,
2366,1000,3554,22909,
2366,1000,3578,22888,
2366,1000,3540,21869,
